Text,Id,Lenght,Created_at,Source,Favorite_count,Retweet_count,Lang
magxtendos60pc: meanwhile Cuba Gooding Jr... gettin quietly lynched by #MeToo but Matt Lauer the anal raping weirdo is running free and2\x806',1.18418E+18,140,10/15/2019 19:07,Twitter for iPhone,0,4,en
msnsayed14 Epic\0\x9f\x98\x82\0\x9f\x98\x82\0\x9f\x98\x82\0\x9f\x98\x82\0\x9f\x91\x8d #metoo',1.18418E+18,28,10/15/2019 19:07,Twitter for Android,1,0,en
Thank you @TeenVogue for featuringTarana Burke and shining light on the #MeToo movement that went viral two years a2\x806 https://t.co/Ph0BSc6nnN',1.18418E+18,140,10/15/2019 19:07,Twitter Web App,0,0,en
" @ElisaC: I'm a #MeTooVoter. Will the #DemDebate ask about #MeToo tonight? The DEARTH of gender equity-focused questions, including #MeTo2\x806""",1.18418E+18,140,10/15/2019 19:06,Twitter for iPhone,0,3,en
"KellyLevenda: (TW) Sexual harassment &amp; assault is common in slaughterhouses &amp; processing plants. To date, there has been only one study2\x806'",1.18418E+18,148,10/15/2019 19:06,Twitter Web App,0,10,en
"RepKClark: 2 yrs go, brave survivors sparked a cultural awakening by saying #MeToo. The movement was sparked in Hollywood, but hit clos2\x806'",1.18418E+18,140,10/15/2019 19:06,Twitter Web App,0,12,en
"brittuniverse: As DA, Kamala made clearing the backlog of 1,300 untested rape kits at state-run labs a top priority 2\x80\x94 and got it done w2\x806'",1.18418E+18,140,10/15/2019 19:06,Twitter for iPhone,0,95,en
Sure is! Some have paid a high price for our integrity over career. But it2\x80\x99s the only way one can look themselves i2\x806 https://t.co/pizRncL8JZ',1.18418E+18,140,10/15/2019 19:06,Twitter for iPhone,1,0,en
RStjohn_latimes: Wow. Incredible story by @StacyPerman --Meet Alki David: The self-appointed ambassador for the wronged men of the #MeT2\x806',1.18418E+18,140,10/15/2019 19:06,Twitter Web App,0,5,en
Metoo Leader Launches New Hashtag To Mobilize Voters https://t.co/A07iSe3Lq1',1.18418E+18,76,10/15/2019 19:06,IFTTT,0,0,en
"It2\x80\x99s not my club of choice, it brings me no joy. I however, feel obligated by my membership in the MeToo club to tr2\x806 https://t.co/noEE2iwxTU'",1.18418E+18,140,10/15/2019 19:06,Twitter for iPhone,1,0,en
"RepBarbaraLee: To the silence breakers - Tarana Burke, Chanel Miller, Cyntoia Brown, Aly Raisman, Anita Hill, Christine Blasey Ford, fa2\x806'",1.18418E+18,140,10/15/2019 19:06,Twitter Web App,0,198,en
"TaranaBurke: Tonight, on the anniversary of #metoo please join us in watching the Presidential debates and sharing your concerns on soc2\x806'",1.18418E+18,140,10/15/2019 19:06,Twitter Web App,0,345,en
" @HuffPost: The founder of the #MeToo movement is not here for comeback stories. She's here for survivors. https://t.co/Yd7COG4cXf""",1.18418E+18,132,10/15/2019 19:06,Twitter for iPhone,0,23,en
" @TIME: Two years ago, @Alyssa_Milano tweeted, 2\x80\x9cIf you've been sexually harassed or assaulted write 2\x80\x98me too2\x80\x99 as a reply to this tweet.2\x80\x9d S2\x806""",1.18418E+18,140,10/15/2019 19:06,Twitter for Android,0,276,en
"TaranaBurke: Tonight, on the anniversary of #metoo please join us in watching the Presidential debates and sharing your concerns on soc2\x806'",1.18418E+18,140,10/15/2019 19:05,Twitter for iPhone,0,345,en
This month marks the 2nd anniversary of #MeToo and the start of a monumental shift. We must keep the conversation a2\x806 https://t.co/noliGJ0Z2L',1.18418E+18,140,10/15/2019 19:05,Twitter Web App,2,0,en
This! yes! must-watch!\n\n#TruthToPower #Weinstein #MeToo\n\nthank you .@chrislhayes ! \n\npay attention #cdnmedia.... https://t.co/NCK3nSxy6p',1.18418E+18,136,10/15/2019 19:05,Twitter for iPad,0,0,en
kiwilogy I KNOW RIGJT METOO:(',1.18418E+18,30,10/15/2019 19:05,Twitter for Android,1,0,en
"TaranaBurke: Tonight, on the anniversary of #metoo please join us in watching the Presidential debates and sharing your concerns on soc2\x806'",1.18418E+18,140,10/15/2019 19:05,Twitter Web App,0,345,en
943TheDrive @rickdunsford @gunsnroses @FlyingKP Interview  with Axl Rose2\x80\x99s first #metoo accuser:2\x806 https://t.co/jYl7APlbvl',1.18418E+18,122,10/15/2019 19:05,Twitter for iPhone,2,0,en
Alyssa_Milano: Two years ago today this tweet went viral. #MeToo https://t.co/LAp37QT2nu',1.18418E+18,92,10/15/2019 19:05,Twitter for Android,0,525,en
" @RepShalala: Two years ago #MeToo changed us. It's become part of our national consciousness, demanding better for survivors &amp; future ge2\x806""",1.18418E+18,144,10/15/2019 19:05,Twitter for iPad,0,3,en
RStjohn_latimes: Wow. Incredible story by @StacyPerman --Meet Alki David: The self-appointed ambassador for the wronged men of the #MeT2\x806',1.18418E+18,140,10/15/2019 19:05,TweetDeck,0,5,en
"RepJudyChu: To the silence breakers- Tarana Burke, Chanel Miller, Aly Raisman, Susan Fowler, Gretchen Carlson, Ashley Judd, Anita Hill,2\x806'",1.18418E+18,140,10/15/2019 19:05,Twitter Web App,0,25,en
"RepJudyChu: To the silence breakers- Tarana Burke, Chanel Miller, Aly Raisman, Susan Fowler, Gretchen Carlson, Ashley Judd, Anita Hill,2\x806'",1.18418E+18,140,10/15/2019 19:05,Twitter for Android,0,25,en
"PeakyOswald: I can2\x80\x99t believe this is still going on, in this day and age of #MeToo where I2\x80\x99m seeing men in court just for groping, this2\x806'",1.18418E+18,140,10/15/2019 19:05,Twitter Web App,0,3,en
"RepLoisFrankel: Since #MeToo, @HouseDemocrats have taken bold action to:\n\nReauthorize #VAWA\nBan mandatory arbitration\nEliminate the tip2\x806'",1.18418E+18,140,10/15/2019 19:05,Twitter for iPad,0,3,en
" @KamalaHarris: For years, @TaranaBurke led the #MeToo movement. It wasn't until this day in 2017 that sexual assault survivors worldwide2\x806""",1.18418E+18,140,10/15/2019 19:05,Twitter for iPhone,0,446,en
"nowthisnews: 2\x80\x98When you have 12 million people respond to a hashtag in 24 hours, we have a public health crisis2\x80\x99 2\x80\x94 Leaders @TaranaBurke,2\x806'",1.18418E+18,140,10/15/2019 19:05,Twitter for Android,0,281,en
" @KamalaHarris: For years, @TaranaBurke led the #MeToo movement. It wasn't until this day in 2017 that sexual assault survivors worldwide2\x806""",1.18418E+18,140,10/15/2019 19:05,Twitter for Android,0,446,en
" @repmarkpocan: Two years ago today, Tarana Burke's #MeToo movement inspired millions of survivors across the world to speak out against2\x806""",1.18418E+18,139,10/15/2019 19:05,Twitter Web App,0,11,en
" @KamalaHarris: For years, @TaranaBurke led the #MeToo movement. It wasn't until this day in 2017 that sexual assault survivors worldwide2\x806""",1.18418E+18,140,10/15/2019 19:05,Twitter Web App,0,446,en
ChatByCC: @realDonaldTrump @CNN Rumor has it2\x80\x94\n*ucker Zucker has his own #Metoo scandals.',1.18418E+18,92,10/15/2019 19:05,Twitter for iPad,0,230,en
" @newsone: #MeToo founder Tarana Burke addresses Aziz Ansari, Louis C.K. and Dave Chappelle's comedy special. \n\nhttps://t.co/PiBjrgGnsz""",1.18418E+18,137,10/15/2019 19:05,Twitter for iPhone,0,2,en
" @nowthisnews: Here's why @RepGwenMoore is speaking up and saying #MeToo https://t.co/PMW5v4rXpt""",1.18418E+18,98,10/15/2019 19:05,Twitter for Android,0,240,en
" @RepWilson: Two years ago #MeToo changed us. It's become part of our national consciousness, demanding better for survivors &amp; future gen2\x806""",1.18418E+18,144,10/15/2019 19:05,Twitter for Android,0,16,en
" @BetoORourke: Two years ago, millions shared a hashtag, as part of a movement that changed our country. On #MeToo's 2nd anniversary, let2\x806""",1.18418E+18,140,10/15/2019 19:05,Twitter Web App,0,942,en
"iam_Raekwon: So today, I want to encourage everyone to raise their voices a bit louder in the name of gender justice, meaningful accoun2\x806'",1.18418E+18,140,10/15/2019 19:05,Twitter for iPhone,0,6,en
"iam_Raekwon: @TaranaBurke2\x80\x99s work around #metoo models how sexual assault must be critically interrogated, especially as it relates to B2\x806'",1.18418E+18,140,10/15/2019 19:05,Twitter for iPhone,0,7,en
"iam_Raekwon: Two years ago, you or someone you know or love, showed up in a way that would change how the world talks and thinks about2\x806'",1.18418E+18,139,10/15/2019 19:05,Twitter for iPhone,0,3,en
" @RepShalala: Two years ago #MeToo changed us. It's become part of our national consciousness, demanding better for survivors &amp; future ge2\x806""",1.18418E+18,144,10/15/2019 19:05,Twitter for Android,0,3,en
"iam_Raekwon: Two years ago, my Sophomore year at @Morehouse, I was sexually assaulted in my dorm room. The #metoo movement is pivotal i2\x806'",1.18418E+18,140,10/15/2019 19:05,Twitter for iPhone,0,5,en
"RepJudyChu: #MeToo is a movement, not a moment. In just 2 years, 15 states have passed laws to ban mandatory NDAs and forced arbitratio2\x806'",1.18418E+18,140,10/15/2019 19:05,Twitter Web App,0,5,en
" @KamalaHarris: For years, @TaranaBurke led the #MeToo movement. It wasn't until this day in 2017 that sexual assault survivors worldwide2\x806""",1.18418E+18,140,10/15/2019 19:04,Twitter for iPhone,0,446,en
" @repmarkpocan: Two years ago today, Tarana Burke's #MeToo movement inspired millions of survivors across the world to speak out against2\x806""",1.18418E+18,139,10/15/2019 19:04,Twitter for iPad,0,11,en
"RepJudyChu: To the silence breakers- Tarana Burke, Chanel Miller, Aly Raisman, Susan Fowler, Gretchen Carlson, Ashley Judd, Anita Hill,2\x806'",1.18418E+18,140,10/15/2019 19:04,Twitter Web App,0,25,en
"RepBarbaraLee: To the silence breakers - Tarana Burke, Chanel Miller, Cyntoia Brown, Aly Raisman, Anita Hill, Christine Blasey Ford, fa2\x806'",1.18418E+18,140,10/15/2019 19:04,Twitter for iPhone,0,198,en
TapNewsAgency: #Tunisia: women have recently launched a campaign on social media through hashtag #EnaZeda (#MeToo) to throw light on th2\x806',1.18418E+18,140,10/15/2019 19:04,Twitter for Android,0,15,en
"TaranaBurke: Tonight, on the anniversary of #metoo please join us in watching the Presidential debates and sharing your concerns on soc2\x806'",1.18418E+18,140,10/15/2019 19:04,Twitter for Android,0,345,en
" @BetoORourke: Two years ago, millions shared a hashtag, as part of a movement that changed our country. On #MeToo's 2nd anniversary, let2\x806""",1.18418E+18,140,10/15/2019 19:04,Twitter for iPhone,0,942,en
" @KamalaHarris: For years, @TaranaBurke led the #MeToo movement. It wasn't until this day in 2017 that sexual assault survivors worldwide2\x806""",1.18418E+18,140,10/15/2019 19:04,Twitter for iPhone,0,446,en
"b""Two years ago today, Tarana Burke's #MeToo movement inspired millions of survivors across the world to speak out ag2\x806 https://t.co/EzGVeJj7qe""",1.18418E+18,140,10/15/2019 19:04,Twitter Web App,31,11,en
"nowthisnews: 2\x80\x98When you have 12 million people respond to a hashtag in 24 hours, we have a public health crisis2\x80\x99 2\x80\x94 Leaders @TaranaBurke,2\x806'",1.18418E+18,140,10/15/2019 19:04,Twitter for iPhone,0,281,en
ChatByCC: @realDonaldTrump @CNN Rumor has it2\x80\x94\n*ucker Zucker has his own #Metoo scandals.',1.18418E+18,92,10/15/2019 19:04,Twitter for iPhone,0,230,en
deepa_shivaram: Warren also shared that experience of harassment on @MeetThePress as part of a #metoo segment with women senators 2\x80\x94&gt;2\x806',1.18418E+18,140,10/15/2019 19:04,Tweetbot for iΟS,0,21,en
"RepKClark: 2 yrs go, brave survivors sparked a cultural awakening by saying #MeToo. The movement was sparked in Hollywood, but hit clos2\x806'",1.18418E+18,140,10/15/2019 19:04,Twitter for Android,0,12,en
ChatByCC: @realDonaldTrump @CNN Rumor has it2\x80\x94\n*ucker Zucker has his own #Metoo scandals.',1.18418E+18,92,10/15/2019 19:04,Twitter for iPhone,0,230,en
TIME: The phrase #MeToo was first used more than a decade ago by @TaranaBurke. While the 2017 reckoning appeared to have sprung up over2\x806',1.18418E+18,140,10/15/2019 19:04,Twitter for iPhone,0,81,en
LiottThan True! They are just exposing themselves with this #metoo they got going on! sadly some ppl believe every2\x806 https://t.co/sxM5YuvIU4',1.18418E+18,140,10/15/2019 19:04,Twitter Web App,1,0,en
WeebTakes: This guys seriously metoo2\x80\x99d a drawing. https://t.co/NFDXknOu2T',1.18418E+18,77,10/15/2019 19:04,Twitter for iPhone,0,18,en
"repbenraylujan: On this day two years ago, #MeToo went from a moment to a global movement of solidarity and action against sexual assau2\x806'",1.18418E+18,140,10/15/2019 19:04,Twitter for iPhone,0,10,en
"sikivuhutch: My piece on @atheistalliance complicity in #MeToo rehabbing just as corrupt, cronyistic, sexist &amp; hostile to women as corp2\x806'",1.18418E+18,144,10/15/2019 19:04,Twitter for iPhone,0,9,en
ChatByCC: @realDonaldTrump @CNN Rumor has it2\x80\x94\n*ucker Zucker has his own #Metoo scandals.',1.18418E+18,92,10/15/2019 19:04,Twitter for Android,0,230,en
balochsadia2: Why #Metoo feminists are silent on Balochistan university scandal?\n\nOh I see we students aren2\x80\x99t from elite class like Mee2\x806',1.18418E+18,140,10/15/2019 19:03,Twitter for Android,0,175,en
"nowthisnews: 2\x80\x98When you have 12 million people respond to a hashtag in 24 hours, we have a public health crisis2\x80\x99 2\x80\x94 Leaders @TaranaBurke,2\x806'",1.18418E+18,140,10/15/2019 19:03,Twitter for iPhone,0,281,en
Victoria Bekiempis: Cuba Gooding Jr. Pleads Not Guilty to Sexual Misconduct #MeToo  https://t.co/v5lzSi1AM3',1.18418E+18,107,10/15/2019 19:03,Twitter for iPad,0,0,en
"NewsHour: The founder of #MeToo is using the second anniversary of the movement to launch #MeTooVoter, a new effort intended to mobiliz2\x806'",1.18418E+18,140,10/15/2019 19:03,TweetDeck,0,25,en
"b""She didn't coin the term, but journalist @JodiKantor's story about #HarveyWeinstein unleashed the #MeToo movement a2\x806 https://t.co/4fAz4eFxzH""",1.18418E+18,140,10/15/2019 19:03,Twitter Web App,1,0,en
This month marks the 2nd anniversary of the #MeToo hashtag &amp; the start of a monumental shift. It was a consciousnes2\x806 https://t.co/2YgQCEEjoI',1.18418E+18,144,10/15/2019 19:03,Twitter Web App,2,1,en
" @KamalaHarris: For years, @TaranaBurke led the #MeToo movement. It wasn't until this day in 2017 that sexual assault survivors worldwide2\x806""",1.18418E+18,140,10/15/2019 19:03,Twitter for iPhone,0,446,en
CONTENT WARNING: @DatelineNBC @JoshMankiewicz @jjmccluskey @DiInTheSun @mommavanbeek @TribeApril @UMassCERC2\x806 https://t.co/OGixREODuT',1.18418E+18,132,10/15/2019 19:03,Periscope,1,0,en
"amandajchoy: 2 yrs ago, millions of people said #MeToo. @TaranaBurke, @aijenpoo, @FGossGraves, &amp; @MonicaRamirezOH enacted cultural and2\x806'",1.18418E+18,143,10/15/2019 19:03,Twitter Web App,0,64,en
MsMagazine: Today marks two years since the #MeToo movement went viral. https://t.co/QQhHBEmhAs',1.18418E+18,99,10/15/2019 19:03,Twitter for iPad,0,56,en
" @KamalaHarris: For years, @TaranaBurke led the #MeToo movement. It wasn't until this day in 2017 that sexual assault survivors worldwide2\x806""",1.18418E+18,140,10/15/2019 19:03,Twitter for Android,0,446,en
"What percentage of women and men, respectively, either initiated or fully consented in their first sexual encounter? #MeToo #Sociology'",1.18418E+18,134,10/15/2019 19:03,Twitter for iPhone,0,0,en
" @KamalaHarris: For years, @TaranaBurke led the #MeToo movement. It wasn't until this day in 2017 that sexual assault survivors worldwide2\x806""",1.18418E+18,140,10/15/2019 19:03,Twitter for Android,0,446,en
"RepKClark: 2 yrs go, brave survivors sparked a cultural awakening by saying #MeToo. The movement was sparked in Hollywood, but hit clos2\x806'",1.18418E+18,140,10/15/2019 19:03,Twitter for iPhone,0,12,en
" @KamalaHarris: For years, @TaranaBurke led the #MeToo movement. It wasn't until this day in 2017 that sexual assault survivors worldwide2\x806""",1.18418E+18,140,10/15/2019 19:03,Twitter for iPhone,0,446,en
YouniqueFound: Today is the two-year anniversary of the #MeToo movement. Join our mission to make a difference2\x80\x94whether you are a surviv2\x806',1.18418E+18,140,10/15/2019 19:03,Twitter Web App,0,4,en
" @RepGwenMoore: Two years ago, #MeToo created a community of survivors that I found myself a part of. Here's my story: https://t.co/1VfxE2\x806""",1.18418E+18,140,10/15/2019 19:03,Twitter Web App,0,16,en
"TaranaBurke: Tonight, on the anniversary of #metoo please join us in watching the Presidential debates and sharing your concerns on soc2\x806'",1.18418E+18,140,10/15/2019 19:03,Twitter for iPhone,0,345,en
"CAPTAlNVALKYRlE: sc*rjo loves to preach about women empowerment and the whole metoo movement but she2\x80\x99s still a zionist, a rape apologis2\x806'",1.18418E+18,140,10/15/2019 19:02,Twitter for iPhone,0,37,en
RichardBSpencer: I don2\x80\x99t say this as a needless attack on Whole Foods shoppers. Neoliberalism operates by promoting the Fake Left of 2\x80\x9cd2\x806',1.18418E+18,140,10/15/2019 19:02,Twitter for iPhone,0,16,en
" @HuffPost: The founder of the #MeToo movement is not here for comeback stories. She's here for survivors. https://t.co/Yd7COG4cXf""",1.18418E+18,132,10/15/2019 19:02,Twitter for Android,0,23,en
"Ilhan: To the silence breakers2\x80\x93Tarana Burke, Chanel Miller, Aly Raisman, Susan Fowler, Gretchen Carlson, Ashley Judd, Anita Hill, Chris2\x806'",1.18418E+18,140,10/15/2019 19:02,Twitter for iPhone,0,437,en
"TIME: 2\x80\x9cWe need these candidates to see us as a power base,2\x80\x9d says #MeToo founder @TaranaBurke. She is launching the hashtag #MeTooVoter2\x806'",1.18418E+18,139,10/15/2019 19:02,Twitter for Android,0,17,en
"RepJudyChu: To the silence breakers- Tarana Burke, Chanel Miller, Aly Raisman, Susan Fowler, Gretchen Carlson, Ashley Judd, Anita Hill,2\x806'",1.18418E+18,140,10/15/2019 19:02,Twitter for Android,0,25,en
"repbenraylujan: On this day two years ago, #MeToo went from a moment to a global movement of solidarity and action against sexual assau2\x806'",1.18418E+18,140,10/15/2019 19:02,Twitter for iPhone,0,10,en
"sikivuhutch: My piece on @atheistalliance complicity in #MeToo rehabbing just as corrupt, cronyistic, sexist &amp; hostile to women as corp2\x806'",1.18418E+18,144,10/15/2019 19:02,Twitter for iPhone,0,9,en
Wow. Incredible story by @StacyPerman --Meet Alki David: The self-appointed ambassador for the wronged men of the2\x806 https://t.co/2J6Da3VFHf',1.18418E+18,138,10/15/2019 19:02,TweetDeck,3,5,en
